time,animal_id,x,y
466,905,82.74,375.43
467,312,116.57,388.22
467,511,139.01,429.17
467,607,68.18,427.39
467,811,77.95,346.55
467,905,81.86,375.22
468,312,116.29,388.15
468,511,138.68,429.28
468,607,67.5,426.3
468,811,77.05,345.51
468,905,81.06,375.06
469,312,115.97,388.11
469,511,138.32,429.35
469,607,66.85,424.95
469,811,76.26,344.33
469,905,80.33,374.93
470,312,115.66,388.03
470,511,137.96,429.44
470,607,66.2,423.4
470,811,75.63,343.17
470,905,79.61,374.8
471,312,115.33,387.92
471,511,137.56,429.5
471,607,65.51,421.69
471,811,75.17,342.03
471,905,78.91,374.74
472,312,115.03,387.79
472,511,137.15,429.54
472,607,64.86,419.84
472,811,74.87,340.99
472,905,78.36,374.64
473,312,114.79,387.65
473,511,136.72,429.58
473,607,64.18,418.0
473,811,74.65,340.06
473,905,77.91,374.63
474,312,114.55,387.5
474,511,136.25,429.55
474,607,63.57,415.9
474,811,74.46,339.23
474,905,77.53,374.67
475,312,114.23,387.37
475,511,135.77,429.52
475,607,62.96,413.68
475,811,74.26,338.5
475,905,77.16,374.73
476,312,113.88,387.3
476,511,135.28,429.47
476,607,62.38,411.24
476,811,74.02,337.76
476,905,76.79,374.86
477,312,113.53,387.23
477,511,134.69,429.43
477,607,61.82,408.66
477,811,73.78,337.08
477,905,76.39,374.98
478,312,113.2,387.17
478,511,134.05,429.34
478,607,61.37,406.08
478,811,73.59,336.56
478,905,75.86,375.03
479,312,112.78,387.06
479,511,133.36,429.21
479,607,60.93,403.57
479,811,73.42,336.06
479,905,75.3,375.0
480,312,112.36,386.95
480,511,132.63,429.09
480,607,60.63,401.17
480,811,73.23,335.61
480,905,74.66,374.87
481,312,111.95,386.85
481,511,131.79,428.91
481,607,60.44,398.74
481,811,73.12,335.18
481,905,73.97,374.63
482,312,111.58,386.77
482,511,130.99,428.77
482,607,60.32,396.22
482,811,73.05,334.79
482,905,73.32,374.28
483,312,111.17,386.72
483,511,130.13,428.62
483,607,60.32,393.71
483,811,72.94,334.43
483,905,72.69,373.83
484,312,110.7,386.63
484,511,129.24,428.42
484,607,60.42,391.18
484,811,72.85,334.1
484,905,72.1,373.27
485,312,110.32,386.56
485,511,128.34,428.25
485,607,60.58,388.77
485,811,72.81,333.79
485,905,71.64,372.59
486,312,109.98,386.49
486,511,127.5,428.06
486,607,60.84,386.63
486,811,72.74,333.55
486,905,71.31,371.87
487,312,109.69,386.44
487,511,126.71,427.86
487,607,61.11,384.72
487,811,72.69,333.34
487,905,71.15,371.22
488,312,109.43,386.42
488,511,125.93,427.6
488,607,61.37,382.81
488,811,72.64,333.23
488,905,71.08,370.58
489,312,109.11,386.43
489,511,125.12,427.43
489,607,61.54,380.92
489,811,72.56,333.13
489,905,71.17,369.99
490,312,108.82,386.47
490,511,124.33,427.22
490,607,61.67,379.11
490,811,72.46,333.02
490,905,71.24,369.51
491,312,108.57,386.47
491,511,123.42,427.08
491,607,61.73,377.37
491,811,72.35,332.89
491,905,71.32,369.09
492,312,108.28,386.47
492,511,122.45,426.85
492,607,61.83,375.78
492,811,72.24,332.79
492,905,71.36,368.62
493,312,107.94,386.47
493,511,121.36,426.54
493,607,61.84,374.35
493,811,72.14,332.66
493,905,71.43,368.19
494,312,107.62,386.43
494,511,120.17,426.23
494,607,61.84,373.02
494,811,72.06,332.56
494,905,71.44,367.74
495,312,107.41,386.42
495,511,118.92,425.88
495,607,61.79,371.69
495,811,72.06,332.48
495,905,71.43,367.35
496,312,107.17,386.44
496,511,117.61,425.44
496,607,61.68,370.49
496,811,71.98,332.45
496,905,71.41,366.94
497,312,106.89,386.49
497,511,116.28,424.98
497,607,61.6,369.31
497,811,71.88,332.39
497,905,71.32,366.57
498,312,106.65,386.56
498,511,114.95,424.46
498,607,61.52,368.23
498,811,71.72,332.35
498,905,71.26,366.17
499,312,106.47,386.63
499,511,113.68,423.93
499,607,61.43,367.29
499,811,71.65,332.33
499,905,71.21,365.75
500,312,106.3,386.72
500,511,112.54,423.33
500,607,61.34,366.56
500,811,71.58,332.35
500,905,71.21,365.44
501,312,106.2,386.81
501,511,111.52,422.73
501,607,61.26,365.88
501,811,71.48,332.31
501,905,71.26,365.12
502,312,106.11,386.9
502,511,110.62,422.16
502,607,61.2,365.26
502,811,71.48,332.35
502,905,71.32,364.83
503,312,106.0,386.97
503,511,109.73,421.61
503,607,61.11,364.62
503,811,71.44,332.31
503,905,71.41,364.58
504,312,105.93,387.04
504,511,108.99,421.03
504,607,61.08,364.04
504,811,71.35,332.3
504,905,71.43,364.37
505,312,105.9,387.08
505,511,108.3,420.55
505,607,61.07,363.38
505,811,71.3,332.37
505,905,71.44,364.12
506,312,105.86,387.11
506,511,107.64,419.97
506,607,61.11,362.64
506,811,71.29,332.42
506,905,71.43,363.87
507,312,105.83,387.1
507,511,107.03,419.43
507,607,61.19,361.88
507,811,71.35,332.3
507,905,71.41,363.66
508,312,105.84,387.06
508,511,106.49,418.93
508,607,61.33,360.94
508,811,71.38,332.43
508,905,71.37,363.36
509,312,105.88,387.06
509,511,106.04,418.46
509,607,61.49,359.92
509,811,71.45,332.6
509,905,71.31,363.11
510,312,105.88,387.06
510,511,105.61,418.0
510,607,61.76,358.76
510,811,71.48,332.74
510,905,71.24,362.78
511,312,105.88,387.06
511,511,105.3,417.6
511,607,61.95,357.5
511,811,71.51,332.83
511,905,71.15,362.44
512,312,105.92,387.06
512,511,104.99,417.24
512,607,62.13,356.22
512,811,71.53,332.69
512,905,71.13,362.1
513,312,105.93,387.06
513,511,104.7,416.92
513,607,62.34,354.85
513,811,71.62,332.93
513,905,71.18,361.75
514,312,105.95,387.06
514,511,104.49,416.69
514,607,62.61,353.37
514,811,71.65,333.02
514,905,71.22,361.47
515,312,105.91,387.06
515,511,104.28,416.47
515,607,63.07,351.59
515,811,71.66,333.02
515,905,71.2,361.14
516,312,105.82,387.06
516,511,104.11,416.26
516,607,63.56,349.75
516,811,71.78,332.87
516,905,71.16,360.84
517,312,105.7,387.06
517,511,103.89,416.04
517,607,64.06,347.84
517,811,71.79,332.76
517,905,71.09,360.52
518,312,105.55,387.06
518,511,103.7,415.93
518,607,64.62,345.9
518,811,71.74,332.85
518,905,70.97,360.26
519,312,105.42,387.1
519,511,103.48,415.8
519,607,65.2,343.96
519,811,71.68,332.77
519,905,70.88,360.02
520,312,105.26,387.11
520,511,103.27,415.64
520,607,65.84,341.99
520,811,71.6,332.82
520,905,70.81,359.85
521,312,105.07,387.08
521,511,103.05,415.5
521,607,66.57,340.07
521,811,71.65,333.29
521,905,70.77,359.7
522,312,104.91,387.08
522,511,102.85,415.37
522,607,67.3,338.17
522,811,71.56,334.19
522,905,70.76,359.55
523,312,104.73,387.02
523,511,102.66,415.18
523,607,68.01,336.37
523,811,71.58,334.77
523,905,70.77,359.47
524,312,104.58,386.92
524,511,102.46,415.08
524,607,68.73,334.65
524,811,71.57,335.19
524,905,70.81,359.38
525,312,104.42,386.79
525,511,102.32,414.93
525,607,69.31,333.09
525,811,71.51,335.62
525,905,70.88,359.34
526,312,104.26,386.68
526,511,102.14,414.78
526,607,69.95,331.45
526,811,71.47,335.87
526,905,70.97,359.36
527,312,104.1,386.52
527,511,101.94,414.65
527,607,70.66,329.82
527,811,71.47,336.37
527,905,71.13,359.37
528,312,103.92,386.33
528,511,101.76,414.55
528,607,71.39,328.19
528,811,71.49,336.32
528,905,71.2,359.41
529,312,103.66,386.17
529,511,101.5,414.43
529,607,72.14,326.6
529,811,71.53,336.09
529,905,71.23,359.45
530,312,103.44,385.98
530,511,101.27,414.36
530,607,72.66,325.17
530,811,71.6,335.76
530,905,71.25,359.46
531,312,103.19,385.78
531,511,100.93,414.3
531,607,73.09,323.88
531,811,71.66,335.5
531,905,71.22,359.52
532,312,102.99,385.63
532,511,100.61,414.24
532,607,73.4,322.76
532,811,71.67,335.14
532,905,71.09,359.49
533,312,102.78,385.48
533,511,100.3,414.14
533,607,73.66,321.75
533,811,71.62,334.49
533,905,70.97,359.42
534,312,102.56,385.31
534,511,100.05,414.07
534,607,73.85,320.86
534,811,71.6,334.24
534,905,70.78,359.3
535,312,102.31,385.16
535,511,99.7,414.03
535,607,73.95,320.06
535,811,71.69,334.19
535,905,70.53,359.07
536,312,102.12,385.01
536,511,99.36,413.98
536,607,74.04,319.39
536,811,71.72,334.07
536,905,70.24,358.75
537,312,101.9,384.78
537,511,98.96,413.83
537,607,74.13,318.74
537,811,71.73,333.82
537,905,69.94,358.38
538,312,101.64,384.5
538,511,98.5,413.7
538,607,74.25,318.11
538,811,71.63,333.75
538,905,69.64,357.98
539,312,101.35,384.23
539,511,97.96,413.46
539,607,74.41,317.36
539,811,71.38,333.93
539,905,69.4,357.58
540,312,101.01,383.9
540,511,97.36,413.15
540,607,74.64,316.54
540,811,71.05,334.1
540,905,69.19,357.16
541,312,100.72,383.48
541,511,96.61,412.76
541,607,74.9,315.76
541,811,70.61,334.4
541,905,69.01,356.83
542,312,100.38,383.0
542,511,95.85,412.36
542,607,75.07,314.98
542,811,70.07,334.79
542,905,68.81,356.56
543,312,100.01,382.41
543,511,95.0,411.91
543,607,75.2,314.28
543,811,69.42,335.23
543,905,68.63,356.45
544,312,99.64,381.76
544,511,94.08,411.41
544,607,75.26,313.52
544,811,68.74,335.74
544,905,68.54,356.44
545,312,99.28,381.01
545,511,93.13,410.77
545,607,75.27,312.72
545,811,68.07,336.23
545,905,68.5,356.58
546,312,98.93,380.18
546,511,92.18,410.05
546,607,75.27,311.97
546,811,67.39,336.54
546,905,68.46,356.72
547,312,98.59,379.28
547,511,91.26,409.26
547,607,75.32,311.25
547,811,66.7,336.68
547,905,68.48,356.93
548,312,98.32,378.34
548,511,90.38,408.46
548,607,75.36,310.54
548,811,66.09,336.85
548,905,68.53,357.15
549,312,97.98,377.29
549,511,89.42,407.54
549,607,75.42,309.86
549,811,65.5,336.93
549,905,68.55,357.35
550,312,97.71,376.14
550,511,88.5,406.51
550,607,75.51,309.21
550,811,64.9,337.02
550,905,68.66,357.51
551,312,97.44,374.83
551,511,87.52,405.33
551,607,75.57,308.54
551,811,64.27,337.08
551,905,68.73,357.66
552,312,97.09,373.45
552,511,86.55,404.1
552,607,75.61,307.9
552,811,63.67,337.14
552,905,68.75,357.83
553,312,96.78,371.99
553,511,85.57,402.8
553,607,75.63,307.13
553,811,62.99,337.23
553,905,68.63,357.88
554,312,96.41,370.45
554,511,84.59,401.53
554,607,75.63,306.51
554,811,62.33,337.39
554,905,68.35,357.77
555,312,96.05,368.87
555,511,83.66,400.27
555,607,75.61,305.84
555,811,61.7,337.65
555,905,67.99,357.48
556,312,95.71,367.28
556,511,82.8,399.08
556,607,75.57,305.27
556,811,61.04,337.96
556,905,67.6,356.99
557,312,95.31,365.68
557,511,82.0,397.95
557,607,75.51,304.8
557,811,60.43,338.21
557,905,67.22,356.39
558,312,94.93,364.06
558,511,81.26,396.9
558,607,75.42,304.34
558,811,59.95,338.51
558,905,67.01,355.61
559,312,94.65,362.43
559,511,80.71,395.93
559,607,75.31,304.01
559,811,59.49,338.79
559,905,66.89,354.77
560,312,94.39,360.9
560,511,80.22,395.06
560,607,75.27,303.91
560,811,59.13,338.98
560,905,66.89,353.86
561,312,94.14,359.41
561,511,79.86,394.29
561,607,75.25,303.92
561,811,58.74,339.14
561,905,67.08,352.98
562,312,93.88,357.98
562,511,79.62,393.58
562,607,75.25,303.92
562,811,58.42,339.33
562,905,67.41,352.12
563,312,93.6,356.56
563,511,79.4,392.91
563,607,75.29,304.0
563,811,58.07,339.52
563,905,67.87,351.41
564,312,93.38,355.19
564,511,79.24,392.26
564,607,75.29,304.13
564,811,57.69,339.58
564,905,68.42,350.75
565,312,93.15,353.85
565,511,79.07,391.67
565,607,75.29,304.27
565,811,57.32,339.68
565,905,68.97,350.32
566,312,92.92,352.65
566,511,78.92,391.15
566,607,75.29,304.4
566,811,56.95,339.71
566,905,69.44,350.06
567,312,92.74,351.49
567,511,78.78,390.68
567,607,75.29,304.49
567,811,56.52,339.71
567,905,69.78,349.77
568,312,92.55,350.51
568,511,78.62,390.27
568,607,75.29,304.56
568,811,56.16,339.78
568,905,70.09,349.56
569,312,92.42,349.6
569,511,78.51,389.84
569,607,75.29,304.59
569,811,55.8,339.79
569,905,70.43,349.29
570,312,92.35,348.89
570,511,78.37,389.51
570,607,75.29,304.57
570,811,55.38,339.75
570,905,70.76,349.03
571,312,92.28,348.24
571,511,78.27,389.19
571,607,75.34,304.51
571,811,54.98,339.67
571,905,71.05,348.67
572,312,92.26,347.62
572,511,78.21,388.9
572,607,75.34,304.46
572,811,54.57,339.63
572,905,71.42,348.25
573,312,92.31,347.17
573,511,78.21,388.65
573,607,75.32,304.51
573,811,54.16,339.53
573,905,71.75,347.74
574,312,92.39,346.83
574,511,78.19,388.42
574,607,75.27,304.61
574,811,53.81,339.3
574,905,72.14,347.16
575,312,92.4,346.55
575,511,78.19,388.21
575,607,75.21,304.66
575,811,53.46,339.14
575,905,72.67,346.49
576,312,92.38,346.34
576,511,78.28,388.0
576,607,75.17,304.7
576,811,53.24,338.87
576,905,73.28,345.7
577,312,92.33,346.13
577,511,78.28,387.87
577,607,75.09,304.8
577,811,53.05,338.54
577,905,74.0,344.88
578,312,92.27,345.96
578,511,78.26,387.7
578,607,74.98,304.92
578,811,52.97,338.14
578,905,74.75,343.99
579,312,92.19,345.81
579,511,78.22,387.64
579,607,74.85,304.96
579,811,52.91,337.79
579,905,75.52,343.09
580,312,92.1,345.73
580,511,78.15,387.6
580,607,74.66,305.07
580,811,53.0,337.29
580,905,76.31,342.23
581,312,92.01,345.61
581,511,78.07,387.68
581,607,74.51,305.24
581,811,53.16,336.81
581,905,77.18,341.38
582,312,91.93,345.52
582,511,77.99,387.73
582,607,74.4,305.33
582,811,53.38,336.38
582,905,78.0,340.7
583,312,91.81,345.4
583,511,77.9,387.8
583,607,74.34,305.51
583,811,53.61,335.99
583,905,78.87,340.04
584,312,91.74,345.25
584,511,77.81,387.88
584,607,74.32,305.64
584,811,53.83,335.69
584,905,79.62,339.52
585,312,91.71,345.1
585,511,77.73,387.9
585,607,74.32,305.77
585,811,54.09,335.48
585,905,80.29,339.02
586,312,91.74,344.99
586,511,77.67,387.91
586,607,74.34,306.01
586,811,54.39,335.33
586,905,80.92,338.66
587,312,91.81,344.93
587,511,77.62,387.9
587,607,74.4,306.28
587,811,54.72,335.12
587,905,81.47,338.3
588,312,91.93,344.91
588,511,77.6,387.92
588,607,74.51,306.57
588,811,55.13,334.88
588,905,82.02,338.04
589,312,92.01,344.95
589,511,77.61,387.89
589,607,74.66,306.85
589,811,55.52,334.75
589,905,82.59,337.73
590,312,92.1,344.93
590,511,77.69,387.81
590,607,74.89,307.11
590,811,55.97,334.5
590,905,83.18,337.47
591,312,92.19,344.97
591,511,77.7,387.69
591,607,75.03,307.32
591,811,56.44,334.2
591,905,83.72,337.23
592,312,92.27,345.01
592,511,77.67,387.58
592,607,75.12,307.46
592,811,56.95,334.01
592,905,84.27,336.98
593,312,92.33,345.14
593,511,77.63,387.44
593,607,75.15,307.51
593,811,57.42,333.82
593,905,84.69,336.67
594,312,92.38,345.33
594,511,77.56,387.33
594,607,75.12,307.61
594,811,57.97,333.5
594,905,85.17,336.37
595,312,92.4,345.5
595,511,77.48,387.26
595,607,75.11,307.67
595,811,58.45,333.27
595,905,85.62,336.04
596,312,92.39,345.68
596,511,77.4,387.16
596,607,75.03,307.63
596,811,58.89,333.11
596,905,86.07,335.75
597,312,92.35,345.8
597,511,77.31,387.07
597,607,74.96,307.65
597,811,59.28,333.04
597,905,86.53,335.36
598,312,92.35,345.92
598,511,77.22,386.99
598,607,74.88,307.66
598,811,59.66,333.04
598,905,87.02,334.9
599,312,92.35,346.07
599,511,77.14,386.94
599,607,74.81,307.67
599,811,60.04,332.97
599,905,87.63,334.25
600,312,92.35,346.26
600,511,77.08,386.88
600,607,74.85,307.73
600,811,60.36,332.88
600,905,88.31,333.41
601,312,92.39,346.47
601,511,77.03,386.89
601,607,74.89,307.85
601,811,60.74,332.83
601,905,89.11,332.39
602,312,92.4,346.68
602,511,77.05,387.01
602,607,74.97,307.95
602,811,61.1,332.8
602,905,89.98,331.18
603,312,92.38,346.87
603,511,77.07,387.08
603,607,75.03,308.01
603,811,61.31,332.82
603,905,90.93,329.83
604,312,92.33,346.98
604,511,77.08,387.15
604,607,75.03,308.05
604,811,61.52,332.84
604,905,91.96,328.36
605,312,92.27,347.14
605,511,77.04,387.21
605,607,74.98,308.06
605,811,61.72,332.84
605,905,93.05,326.78
606,312,92.19,347.24
606,511,76.97,387.26
606,607,74.91,308.05
606,811,61.81,332.93
606,905,94.14,325.09
607,312,92.06,347.44
607,511,76.9,387.28
607,607,74.8,308.01
607,811,61.88,332.97
607,905,95.19,323.39
608,312,92.01,347.65
608,511,76.81,387.28
608,607,74.7,307.95
608,811,62.01,332.91
608,905,96.26,321.81
609,312,91.91,347.86
609,511,76.72,387.25
609,607,74.63,307.94
609,811,62.14,332.83
609,905,97.28,320.4
610,312,91.85,348.01
610,511,76.63,387.22
610,607,74.57,307.83
610,811,62.27,332.68
610,905,98.27,319.11
611,312,91.87,348.15
611,511,76.56,387.09
611,607,74.64,307.76
611,811,62.44,332.5
611,905,99.14,317.9
612,312,91.89,348.34
612,511,76.49,386.98
612,607,74.68,307.67
612,811,62.64,332.25
612,905,100.03,316.83
613,312,91.91,348.51
613,511,76.49,386.83
613,607,74.78,307.59
613,811,62.76,331.94
613,905,100.93,315.85
614,312,91.96,348.73
614,511,76.47,386.67
614,607,74.93,307.46
614,811,62.93,331.45
614,905,101.7,314.88
615,312,92.02,348.93
615,511,76.46,386.54
615,607,75.01,307.32
615,811,63.34,330.66
615,905,102.41,314.02
616,312,92.02,349.1
616,511,76.45,386.41
616,607,75.09,306.92
616,811,63.85,329.67
616,905,102.99,313.14
617,312,92.0,349.23
617,511,76.39,386.26
617,607,75.07,306.38
617,811,64.38,328.65
617,905,103.51,312.37
618,312,91.98,349.26
618,511,76.31,386.07
618,607,75.05,305.7
618,811,64.97,327.58
618,905,104.0,311.53
619,312,91.93,349.36
619,511,76.22,385.87
619,607,75.13,304.92
619,811,65.48,326.44
619,905,104.5,310.64
620,312,91.87,349.41
620,511,76.13,385.71
620,607,75.31,303.98
620,811,65.95,325.3
620,905,104.96,309.7
621,312,91.75,349.48
621,511,76.09,385.55
621,607,75.62,302.87
621,811,66.37,324.23
621,905,105.42,308.79
622,312,91.73,349.53
622,511,76.02,385.32
622,607,76.1,301.71
622,811,66.77,323.25
622,905,105.92,307.85
623,312,91.69,349.49
623,511,75.93,385.13
623,607,76.79,300.55
623,811,67.11,322.39
623,905,106.46,306.73
624,312,91.74,349.45
624,511,75.84,384.93
624,607,77.68,299.28
624,811,67.42,321.64
624,905,107.01,305.5
625,312,91.85,349.52
625,511,75.75,384.71
625,607,78.76,298.05
625,811,67.67,321.09
625,905,107.51,304.14
626,312,91.93,349.57
626,511,75.68,384.52
626,607,79.9,296.8
626,811,67.86,320.69
626,905,108.1,302.64
627,312,92.01,349.6
627,511,75.63,384.33
627,607,81.18,295.64
627,811,67.97,320.41
627,905,108.88,300.85
628,312,92.1,349.62
628,511,75.54,384.16
628,607,82.55,294.48
628,811,68.2,319.94
628,905,109.75,298.79
629,312,92.19,349.62
629,511,75.5,383.94
629,607,83.87,293.36
629,811,68.61,319.52
629,905,110.77,296.55
630,312,92.23,349.65
630,511,75.43,383.69
630,607,85.2,292.21
630,811,69.06,319.12
630,905,111.91,294.09
631,312,92.28,349.63
631,511,75.34,383.47
631,607,86.46,291.18
631,811,69.41,318.76
631,905,113.15,291.55
632,312,92.35,349.6
632,511,75.25,383.16
632,607,87.62,290.22
632,811,69.76,318.32
632,905,114.47,288.96
633,312,92.42,349.62
633,511,75.2,382.8
633,607,88.73,289.36
633,811,70.09,317.7
633,905,115.85,286.35
634,312,92.44,349.55
634,511,75.18,382.4
634,607,89.78,288.56
634,811,70.51,316.95
634,905,117.24,283.88
635,312,92.47,349.45
635,511,75.12,381.85
635,607,90.75,287.72
635,811,70.89,316.18
635,905,118.57,281.57
636,312,92.54,349.24
636,511,75.0,381.13
636,607,91.61,287.01
636,811,71.5,315.22
636,905,119.9,279.33
637,312,92.62,348.94
637,511,74.81,380.3
637,607,92.45,286.35
637,811,72.22,314.11
637,905,121.22,277.14
638,312,92.79,348.61
638,511,74.57,379.33
638,607,93.22,285.75
638,811,73.19,312.84
638,905,122.48,275.01
639,312,92.97,348.2
639,511,74.33,378.2
639,607,93.98,285.13
639,811,74.3,311.61
639,905,123.68,272.82
640,312,93.19,347.61
640,511,74.05,376.86
640,607,94.66,284.53
640,811,75.51,310.41
640,905,125.0,270.51
641,312,93.44,346.89
641,511,73.76,375.36
641,607,95.28,284.0
641,811,76.69,309.37
641,905,126.34,268.08
642,312,93.69,346.09
642,511,73.47,373.75
642,607,95.92,283.46
642,811,77.95,308.37
642,905,127.67,265.63
643,312,94.01,345.19
643,511,73.17,372.05
643,607,96.46,282.91
643,811,79.27,307.59
643,905,128.94,263.17
644,312,94.36,344.25
644,511,72.89,370.31
644,607,96.97,282.4
644,811,80.49,306.82
644,905,130.21,260.63
645,312,94.82,343.07
645,511,72.63,368.57
645,607,97.38,281.94
645,811,81.72,306.1
645,905,131.47,258.12
646,312,95.36,341.82
646,511,72.46,366.78
646,607,97.72,281.55
646,811,82.86,305.39
646,905,132.68,255.67
647,312,96.03,340.42
647,511,72.46,364.98
647,607,98.16,281.2
647,811,83.94,304.66
647,905,133.93,253.33
648,312,96.74,338.94
648,511,72.51,363.27
648,607,98.61,280.87
648,811,85.0,303.99
648,905,135.1,251.16
649,312,97.59,337.39
649,511,72.56,361.57
649,607,99.15,280.37
649,811,86.06,303.17
649,905,136.26,249.2
650,312,98.5,335.74
650,511,72.75,359.92
650,607,99.77,279.81
650,811,87.51,302.09
650,905,137.46,247.37
651,312,99.47,334.09
651,511,73.06,358.35
651,607,100.43,279.17
651,811,89.21,300.77
651,905,138.73,245.64
652,312,100.49,332.45
652,511,73.42,356.88
652,607,101.19,278.38
652,811,91.17,299.1
652,905,140.04,243.93
653,312,101.41,330.84
653,511,73.86,355.4
653,607,102.05,277.34
653,811,93.28,297.16
653,905,141.37,242.22
654,312,102.33,329.29
654,511,74.37,353.93
654,607,102.87,276.22
654,811,95.41,295.06
654,905,142.67,240.59
655,312,103.22,327.8
655,511,74.92,352.4
655,607,103.76,274.97
655,811,97.58,292.8
655,905,143.82,239.13
656,312,104.03,326.47
656,511,75.52,350.94
656,607,104.64,273.66
656,811,99.81,290.44
656,905,145.02,237.7
657,312,104.82,325.2
657,511,76.17,349.48
657,607,105.46,272.29
657,811,101.97,288.11
657,905,146.28,236.15
658,312,105.49,324.02
658,511,76.97,347.95
658,607,106.26,270.93
658,811,103.91,285.84
658,905,147.68,234.35
659,312,106.15,322.84
659,511,77.78,346.46
659,607,106.99,269.68
659,811,105.75,283.79
659,905,149.21,232.31
660,312,106.83,321.78
660,511,78.66,344.83
660,607,107.76,268.42
660,811,107.32,281.97
660,905,150.83,230.05
661,312,107.55,320.83
661,511,79.61,343.22
661,607,108.63,267.11
661,811,108.76,280.37
661,905,152.57,227.64
662,312,108.19,319.95
662,511,80.57,341.62
662,607,109.62,265.57
662,811,110.11,278.89
662,905,154.33,225.12
663,312,108.88,319.17
663,511,81.59,339.98
663,607,110.78,263.74
663,811,111.52,277.39
663,905,156.11,222.63
664,312,109.57,318.42
664,511,82.68,338.32
664,607,112.0,261.69
664,811,113.16,275.95
664,905,157.82,220.24
665,312,110.29,317.71
665,511,83.78,336.65
665,607,113.32,259.5
665,811,114.84,274.45
665,905,159.45,218.01
666,312,111.0,316.99
666,511,84.8,335.04
666,607,114.69,257.12
666,811,116.51,272.76
666,905,160.91,215.9
667,312,111.78,316.24
667,511,85.88,333.39
667,607,116.18,254.46
667,811,118.05,271.15
667,905,162.21,213.94
668,312,112.67,315.32
668,511,86.96,331.74
668,607,117.69,251.64
668,811,119.51,269.53
668,905,163.34,212.28
669,312,113.64,314.25
669,511,87.99,330.1
669,607,119.3,248.75
669,811,121.06,267.73
669,905,164.35,210.85
670,312,114.75,313.0
670,511,89.0,328.47
670,607,120.86,245.76
670,811,122.48,265.92
670,905,165.49,209.37
671,312,115.94,311.54
671,511,90.04,326.87
671,607,122.41,242.93
671,811,123.75,264.08
671,905,166.77,207.76
672,312,117.21,309.91
672,511,91.14,325.23
672,607,123.91,240.17
672,811,124.9,262.16
672,905,168.14,205.95
673,312,118.62,308.11
673,511,92.17,323.71
673,607,125.45,237.53
673,811,126.11,260.13
673,905,169.69,203.98
674,312,120.11,306.18
674,511,93.23,322.1
674,607,127.01,234.71
674,811,127.44,257.77
674,905,171.31,201.93
675,312,121.71,304.15
675,511,94.3,320.59
675,607,128.67,231.83
675,811,128.88,255.08
675,905,172.91,199.87
676,312,123.34,301.95
676,511,95.33,319.05
676,607,130.4,228.77
676,811,130.55,251.95
676,905,174.56,197.74
677,312,125.0,299.77
677,511,96.37,317.51
677,607,132.04,225.76
677,811,132.45,248.51
677,905,176.28,195.56
678,312,126.66,297.53
678,511,97.4,315.92
678,607,133.6,222.82
678,811,134.43,244.89
678,905,178.18,193.34
679,312,128.24,295.34
679,511,98.35,314.44
679,607,135.17,219.86
679,811,136.32,241.24
679,905,180.13,191.01
680,312,129.78,293.19
680,511,99.28,312.97
680,607,136.77,216.88
680,811,138.15,237.65
680,905,182.08,188.52
681,312,131.31,290.94
681,511,100.17,311.54
681,607,138.52,213.75
681,811,139.98,234.17
681,905,184.11,185.89
682,312,132.76,288.57
682,511,100.86,310.28
682,607,140.17,210.56
682,811,141.95,230.64
682,905,186.15,183.27
683,312,134.17,286.14
683,511,101.43,309.07
683,607,141.91,207.42
683,811,144.08,227.11
683,905,188.13,180.71
684,312,135.51,283.62
684,511,101.94,307.97
684,607,143.79,204.19
684,811,146.07,223.9
684,905,190.08,178.15
685,312,136.75,281.14
685,511,102.32,307.0
685,607,145.83,201.02
685,811,148.11,220.89
685,905,192.03,175.57
686,312,137.96,278.64
686,511,102.69,306.13
686,607,147.99,197.66
686,811,150.31,217.9
686,905,193.89,173.05
687,312,139.24,276.06
687,511,102.96,305.34
687,607,150.28,194.22
687,811,152.86,214.84
687,905,195.7,170.58
688,312,140.58,273.37
688,511,103.27,304.59
688,607,152.54,190.76
688,811,155.78,211.55
688,905,197.2,168.43
689,312,141.97,270.71
689,511,103.6,303.79
689,607,154.93,187.37
689,811,158.92,208.18
689,905,198.6,166.36
690,312,143.38,268.06
690,511,103.99,302.83
690,607,157.29,184.03
690,811,162.29,204.63
690,905,200.16,164.22
691,312,144.84,265.5
691,511,104.43,301.79
691,607,159.58,180.73
691,811,165.73,200.99
691,905,201.99,161.95
692,312,146.3,262.98
692,511,105.02,300.53
692,607,161.88,177.49
692,811,169.19,197.22
692,905,204.12,159.52
693,312,147.75,260.5
693,511,105.77,298.92
693,607,164.16,174.18
693,811,172.56,193.38
693,905,206.52,156.92
694,312,149.23,258.12
694,511,106.82,296.81
694,607,166.25,171.08
694,811,175.89,189.38
694,905,209.18,154.16
695,312,150.74,255.56
695,511,108.19,294.13
695,607,168.19,167.98
695,811,178.98,185.34
695,905,212.04,151.27
696,312,152.28,252.84
696,511,109.84,290.93
696,607,170.09,164.95
696,811,181.81,181.28
696,905,214.94,148.43
697,312,153.88,249.97
697,511,111.84,287.25
697,607,172.25,161.95
697,811,184.44,177.25
697,905,217.81,145.76
698,312,155.53,246.87
698,511,113.96,283.46
698,607,174.73,158.84
698,811,186.83,173.38
698,905,220.6,143.24
699,312,157.34,243.59
699,511,116.21,279.55
699,607,177.4,155.63
699,811,189.2,169.41
