_temporary_index_column,time,animal_id,x,y,distance,average_speed,average_acceleration,direction,stopped
2647,530,607,72.66,325.17,1.5216109883935565,1.8157419268404276,-0.005497412269478796,-70.01689347810026,0
2648,530,811,71.6,335.76,0.33734255586864303,0.41895968532025385,0.002430027445480598,-78.02386755579721,1
2649,530,905,71.25,359.46,0.02236067977499027,0.09707993409800318,-0.001614870833334718,26.565051177061704,1
2650,531,312,103.19,385.78,0.3201562118716708,0.2334465398995474,0.0012780237125494115,-141.34019174590355,1
2651,531,511,100.93,414.3,0.34525353003263115,0.24868109875612648,0.000844854338245335,-169.99202019855798,1
2652,531,607,73.09,323.88,1.3597793938724247,1.74631051882595,-0.006943140801447756,-71.56505117707799,0
2653,531,811,71.66,335.5,0.2668332812825183,0.39837780425611696,-0.0020581881064136885,-77.00538320808258,1
2654,531,905,71.22,359.52,0.06708203932499623,0.08826396333423932,-0.0008815970763763864,116.56505117707799,1
2655,532,312,102.99,385.63,0.24999999999998862,0.24244653989954656,0.0008999999999999176,-143.13010235416053,1
2656,532,511,100.61,414.24,0.3255764119220018,0.25738501906457356,0.0008703920308447078,-169.38034472384473,1
2657,532,607,73.4,322.76,1.1621101496846207,1.6589803831638847,-0.008733013566206527,-74.52867183447981,0
2658,532,811,71.67,335.14,0.3601388621073959,0.34394280987677084,-0.005443499437934612,-88.40885972880467,1
2659,532,905,71.09,359.49,0.13341664064125278,0.08657233101999401,-0.00016916323142453089,-167.00538320809449,1
2660,533,312,102.78,385.48,0.25806975801126053,0.24927984973966297,0.0006833309840116403,-144.46232220802892,1
2661,533,511,100.3,414.14,0.3257299494980558,0.2630879563292906,0.0005702937264717046,-162.121303404155,1
2662,533,607,73.66,321.75,1.0429285689825438,1.5697764700632562,-0.008920391310062859,-75.56402502102516,0
2663,533,811,71.62,334.49,0.651920240520242,0.351100361414609,0.0007157551537838147,-94.39870535499543,1
2664,533,905,70.97,359.42,0.13892443989449854,0.09240251726114701,0.0005830186241153002,-149.74356283647413,1
2665,534,312,102.56,385.31,0.2780287754891657,0.259054970911261,0.0009775121171598038,-142.30575953330808,1
2666,534,511,100.05,414.07,0.25961509971494157,0.26668878652578565,0.00036008301964950417,-164.35775354279272,1
2667,534,607,73.85,320.86,0.9100549433962627,1.4743201720699732,-0.009545629799328293,-77.94921511659041,0
2668,534,811,71.6,334.24,0.2507987240796899,0.3341683307473764,-0.001693203066723259,-94.57392125990319,1
2669,534,905,70.78,359.3,0.22472205054244282,0.10502586451359201,0.0012623347252445002,-147.72435568542107,1
2670,535,312,102.31,385.16,0.29154759474225334,0.2675942022573986,0.00085392313461376,-149.03624346793032,1
2671,535,511,99.7,414.03,0.3522782990761674,0.2813983319047208,0.0014709545378935151,-173.4801982483396,1
2672,535,607,73.95,320.06,0.8062257748298673,1.3885095797820273,-0.008581059228794596,-82.87498365109771,0
2673,535,811,71.69,334.19,0.1029563014098785,0.3010473741961789,-0.003312095655119751,-29.054604099081757,1
2674,535,905,70.53,359.07,0.33970575502927286,0.13093418226822032,0.0025908317754628303,-137.38594403038655,1
2675,536,312,102.12,385.01,0.24207436873822344,0.27238515129227286,0.0004790949034874259,-141.70983680775026,1
2676,536,511,99.36,413.98,0.3436568055487884,0.29233326343187804,0.0010934931527157243,-171.634113875975,1
2677,536,607,74.04,319.39,0.6760177512462391,1.2800659062293294,-0.01084436735526979,-82.34934904464049,0
2678,536,811,71.72,334.07,0.12369316876853449,0.2880987132706879,-0.0012948660925490962,-75.96375653207353,1
2679,536,905,70.24,358.75,0.43185645763378283,0.16490028357430456,0.003396610130608424,-132.18444331579,1
2680,537,312,101.9,384.78,0.3182766092568033,0.2815853952199811,0.0009200243927708241,-133.7269699799409,1
2681,537,511,98.96,413.83,0.42720018726589387,0.3111995612747143,0.0018866297842836278,-159.44395478041253,1
2682,537,607,74.13,318.74,0.6562011886608927,1.1678940117764853,-0.011217189445284404,-82.11686068327094,0
2683,537,811,71.73,333.82,0.25019992006393627,0.2631187052770816,-0.0024980007993606335,-87.7093899573603,1
2684,537,905,69.94,358.38,0.4763402145525839,0.19650308548768194,0.0031602801913377387,-129.03551289874628,1
2685,538,312,101.64,384.5,0.38209946349083945,0.29362283691246094,0.0012037441692479833,-132.8789036033419,1
2686,538,511,98.5,413.7,0.4780167361086775,0.33840997460361033,0.002721041332889601,-164.21924669048494,1
2687,538,607,74.25,318.11,0.6413267497929549,1.0534265747737332,-0.011446743700275208,-79.21570213243692,0
2688,538,811,71.63,333.75,0.1220655561573401,0.2699400960856802,0.0006821390808598616,-145.00797980144625,1
2689,538,905,69.64,357.98,0.4999999999999801,0.23844082773937975,0.00419377422516978,-126.86989764584534,1
2690,539,312,101.35,384.23,0.3962322551231712,0.3027173873798318,0.0009094550467370843,-137.04540848888976,1
2691,539,511,97.96,413.46,0.5909314681077756,0.36886747928783453,0.00304575046842242,-156.03751102542125,1
2692,539,607,74.41,317.36,0.7668767828015131,0.9543132291660834,-0.009911334560764984,-77.95742485711527,0
2693,539,811,71.38,333.93,0.3080584360149912,0.2774007046273199,0.0007460608541639713,144.24611274556221,1
2694,539,905,69.4,357.58,0.46647615158765066,0.28008844289814766,0.004164761515876791,-120.96375653207082,1
2695,540,312,101.01,383.9,0.4738143096193061,0.32102993463426543,0.0018312547254433654,-135.85509739626227,1
2696,540,511,97.36,413.15,0.6753517601961178,0.41236102474710357,0.004349354545926903,-152.67610869865308,1
2697,540,607,74.64,316.54,0.8516454661418628,0.887316676940914,-0.006699655222516943,-74.33183957824713,0
2698,540,811,71.05,334.1,0.37121422386541747,0.28078787142699735,0.0003387166799677432,152.74467162505462,1
2699,540,905,69.19,357.16,0.4695742752749228,0.3248098024481409,0.004472135954999323,-116.5650511770811,1
2700,541,312,100.72,383.48,0.5103920062069637,0.3400535140677947,0.001902357943352928,-124.62415507995215,1
2701,541,511,96.61,412.76,0.845340168216316,0.462369688565472,0.005000866381836844,-152.52556837372367,1
2702,541,607,74.9,315.76,0.8221921916438083,0.8335579567180524,-0.005375872022286154,-71.56505117707832,0
2703,541,811,70.61,334.4,0.5325410782277464,0.30735865112152017,0.0026570779694522818,145.71312302279495,1
2704,541,905,69.01,356.83,0.3758989225842824,0.35569149077406953,0.0030881688325928637,-118.61045966596124,1
2705,542,312,100.38,383.0,0.5882176467941266,0.3738752787472085,0.003382176467941378,-125.31121343963245,1
2706,542,511,95.85,412.36,0.8588364221433494,0.5156956895876068,0.005332600102213481,-152.2414593989415,0
2707,542,607,75.07,314.98,0.7983107164506519,0.7971780133946555,-0.003637994332339689,-77.70473357700232,0
2708,542,811,70.07,334.79,0.6661080993352659,0.33795557484430716,0.0030596923722786993,144.162347045719,1
2709,542,905,68.81,356.56,0.33600595232821595,0.37595042194276584,0.0020258931168696316,-126.5288553669874,1
2710,543,312,100.01,382.41,0.6964194138591796,0.41771024433200044,0.004383496558479194,-122.09259132873458,1
2711,543,511,95.0,411.91,0.961769203083557,0.5792996149461569,0.006360392535855008,-152.10272896905283,0
2712,543,607,75.2,314.28,0.711969100453149,0.7640820665417162,-0.0033095946852939374,-79.47921568612554,0
2713,543,811,69.42,335.23,0.784920378127608,0.3512555886050438,0.0013300013760736639,145.90502204523426,1
2714,543,905,68.63,356.45,0.2109502310973028,0.3831530010630463,0.0007202579120280439,-148.5704343851593,1
2715,544,312,99.64,381.76,0.747930478052638,0.46470041458834765,0.0046990170256347216,-119.6498635075746,1
2716,544,511,94.08,411.41,1.0470912090166755,0.6580472258763304,0.007874761093017347,-151.47688139368802,0
2717,544,607,75.26,313.52,0.7623647421018278,0.7493130464122727,-0.0014769020129443478,-85.48601154199852,0
2718,544,811,68.74,335.74,0.85,0.41117571619707477,0.005992012759203097,143.13010235415675,1
2719,544,905,68.54,356.44,0.09055385138136243,0.36973618114693824,-0.0013416819916108047,-173.65980825409505,1
2720,545,312,99.28,381.01,0.8319254774317226,0.5187382028572947,0.005403778826894701,-115.64100582430525,0
2721,545,511,93.13,410.77,1.1454693361238706,0.7373663295811006,0.007931910370477024,-146.032473240896,0
2722,545,607,75.27,312.72,0.8000624975587389,0.7486967186851599,-6.16327727112842e-05,-89.2838400545302,0
2723,545,811,68.07,336.23,0.830060238777892,0.48388610993387615,0.007271039373680138,143.82037955202063,1
2724,545,905,68.5,356.58,0.14560219778559896,0.35032582542257085,-0.0019410355724367389,105.9453959009267,1
2725,546,312,98.93,380.18,0.9007774419910667,0.5846085101825789,0.0065870307325284205,-112.8645081218997,0
2726,546,511,92.18,410.05,1.192015100575465,0.8222021590837683,0.008483582950266766,-142.84170321510388,0
2727,546,607,75.27,311.97,0.75,0.756094943560536,0.0007398224875376114,-90.0,0
2728,546,811,67.39,336.54,0.7473285756613294,0.5462496506231557,0.006236354068927951,155.4925947698699,0
2729,546,905,68.46,356.72,0.14560219778565361,0.3217003994377579,-0.0028625425984812936,105.94539590092056,1
2730,547,312,98.59,379.28,0.9620810776644886,0.6489889570233475,0.00643804468407686,-110.69545073406276,0
2731,547,511,91.26,409.26,1.2126417442922024,0.9007463147863991,0.007854415570263085,-139.34745690755898,0
2732,547,607,75.32,311.25,0.7217340230306722,0.762648226997514,0.000655328343697803,-86.02750405924972,0
2733,547,811,66.7,336.68,0.7040596565632724,0.5916356242730892,0.004538597364993358,168.53046966713416,0
2734,547,905,68.48,356.93,0.21095023109727046,0.2951614010922266,-0.0026538998345531305,84.5596679689912,1
2735,548,312,98.32,378.34,0.9780081799248926,0.7085798286667527,0.0059590871643405265,-106.02586744845037,0
2736,548,511,90.38,408.46,1.1892854997854951,0.9718731911540808,0.007112687636768167,-137.7263109939062,0
2737,548,607,75.36,310.54,0.7111258679024209,0.7696281388084606,0.0006979911810946593,-86.77547739347949,0
2738,548,811,66.09,336.85,0.6332456079595062,0.6427536294533059,0.0051118005180216695,164.42745640318836,0
2739,548,905,68.53,357.15,0.22561028345354012,0.2677224294375826,-0.0027438971654643986,77.1957339347123,1
2740,549,312,97.98,377.29,1.1036756769993155,0.7793241708543672,0.007074434218761449,-107.94244708915888,0
2741,549,511,89.42,407.54,1.32966161108754,1.045746205452057,0.007387301429797622,-136.21887523513237,0
2742,549,607,75.42,309.86,0.6826419266350475,0.761204653191814,-0.0008423485616646631,-84.95754893082895,0
2743,549,811,65.5,336.93,0.595399025864169,0.6714876884382237,0.0028734058984917765,172.2781741998706,0
2744,549,905,68.55,357.35,0.20099751242246264,0.24117456552106384,-0.002654786391651878,84.28940686250279,1
2745,550,312,97.71,376.14,1.1812705024676118,0.8500697901391978,0.007074561928483059,-103.21274687833535,0
2746,550,511,88.5,406.51,1.381050324933912,1.1163160619258365,0.007056985647377956,-131.77135213036362,0
2747,550,607,75.51,309.21,0.656201188660951,0.7416602254437228,-0.0019544427748091177,-82.11686068327039,0
2748,550,811,64.9,337.02,0.6067124524846912,0.6950375113001511,0.0023549822861927416,171.46923439005414,0
2749,550,905,68.66,357.51,0.19416487838944943,0.2136336258325165,-0.0027540939688547343,55.49147701232641,1
2750,551,312,97.44,374.83,1.337535046269818,0.9327840941454832,0.008271430400628544,-101.64597424848303,0
2751,551,511,87.52,405.33,1.5338839591051285,1.185170441014718,0.006885437908888137,-129.7099187946287,0
2752,551,607,75.57,308.54,0.6726812023536437,0.7267091265147063,-0.001495109892901647,-84.88268515002807,0
2753,551,811,64.27,337.08,0.6328506932918795,0.7050684728065645,0.001003096150641336,174.55966796899438,0
2754,551,905,68.73,357.66,0.1655294535725025,0.1925966789313385,-0.0021036946901177994,64.98310652190266,1
2755,552,312,97.09,373.45,1.4236923825040237,1.016331567716473,0.00835474735709898,-104.23145831564244,0
2756,552,511,86.55,404.1,1.5664609794054567,1.2559328967409287,0.007076245572621076,-128.2599439020539,0
2757,552,607,75.61,307.9,0.6412487816752994,0.7110029330371711,-0.0015706193477535214,-86.42366562500233,0
2758,552,811,63.67,337.14,0.602992537267248,0.6987569165997627,-0.0006311556206801793,174.28940686250007,0
2759,552,905,68.75,357.83,0.17117242768619578,0.17611332646713648,-0.0016483352464202016,83.29016319224279,1
2760,553,312,96.78,371.99,1.4925481566770105,1.095944441998256,0.0079612874281783,-101.98751194346076,0
2761,553,511,85.57,402.8,1.6280049139975092,1.3225564678323238,0.006662357109139516,-127.01067323360299,0
2762,553,607,75.63,307.13,0.7702596964660502,0.7168319926384613,0.000582905960129021,-88.51213247117248,0
2763,553,811,62.99,337.23,0.6859300255857046,0.6888578813455724,-0.0009899035254190337,172.46055486048806,0
2764,553,905,68.63,357.88,0.13000000000000855,0.16801830335740706,-0.0008095023109729426,157.3801350519557,1
2765,554,312,96.41,370.45,1.5838244852255778,1.17953384271555,0.008358940071729392,-103.50980395328138,0
2766,554,511,84.59,401.53,1.604150865723071,1.3782624335029632,0.005570596567063935,-127.65570071049619,0
2767,554,607,75.63,306.51,0.6200000000000045,0.7025955184282789,-0.001423647421018237,-90.0,0
2768,554,811,62.33,337.39,0.6791170738539819,0.6717695887309707,-0.0017088292614601652,166.37300514011116,0
2769,554,905,68.35,357.77,0.3008321791298325,0.18904613613225407,0.0021027832774847014,-158.5522636728923,1
2770,555,312,96.05,368.87,1.6204937519163563,1.2583906701640133,0.007885682744846334,-102.83560948640155,0
2771,555,511,83.66,400.27,1.5660459763365793,1.420320097524234,0.0042057664021270865,-126.43085812016277,0
2772,555,607,75.61,305.84,0.6702984409947715,0.6896191127718823,-0.0012976405656396684,-91.70981404414115,0
2773,555,811,61.7,337.65,0.6815423684555418,0.6569178016987356,-0.0014851787032235109,157.5741380786488,0
2774,555,905,67.99,357.48,0.4622769732530256,0.22071361367899675,0.0031667477546742677,-141.14662565965014,1
2775,556,312,95.71,367.28,1.6259458785581098,1.3309075138207176,0.00725168436567043,-102.07014548938781,0
2776,556,511,82.8,399.08,1.4682302271782834,1.447941610184516,0.00276215126602819,-125.85522834621577,0
2777,556,607,75.57,305.27,0.5714017850864598,0.6717592912805281,-0.0017859821491354121,-94.01417569541171,0
2778,556,811,61.04,337.96,0.7291776189653699,0.6551027060291397,-0.0001815095669595923,154.84069808396833,0
2779,556,905,67.6,356.99,0.6262587324740545,0.26877926714783684,0.004806565346884009,-128.51692630710227,1
2780,557,312,95.31,365.68,1.649242250247029,1.3996236310789716,0.0068716117258253995,-104.03624346792648,0
2781,557,511,82.0,397.95,1.3845215780189144,1.465129593557187,0.0017187983372671134,-125.29714276714765,0
2782,557,607,75.51,304.8,0.4738143096192545,0.6469673199393864,-0.002479197134114175,-97.27500495788829,0
2783,557,811,60.43,338.21,0.6592419889539799,0.6506209392682104,-0.0004481766760929262,157.7144123531672,0
2784,557,905,67.22,356.39,0.710211236182605,0.31870536765637025,0.004992610050853341,-122.34744349944073,1
2785,558,312,94.93,364.06,1.6639711535961226,1.4682199284460946,0.006859629736712303,-103.2010871757054,0
2786,558,511,81.26,396.9,1.2845621822239732,1.4746572618010352,0.0009527668243848097,-125.17472295785106,0
2787,558,607,75.42,304.34,0.46872166581035496,0.6227268997301798,-0.002424042020920658,-101.07020257793891,0
2788,558,811,59.95,338.51,0.5660388679233995,0.6439002652645998,-0.000672067400361065,147.99461679191535,0
2789,558,905,67.01,355.61,0.8077747210701476,0.376921811418031,0.005821644376166074,-105.06848815949229,1
2790,559,312,94.65,362.43,1.6538742394752952,1.5232397846936927,0.005501985624759809,-99.74709013910753,0
2791,559,511,80.71,395.93,1.1150784725748926,1.4531989479497704,-0.002145831385126473,-119.5536836323087,0
2792,559,607,75.31,304.01,0.34785054261850645,0.5892477613285257,-0.003347913840165406,-108.43494882292276,0
2793,559,811,59.49,338.79,0.5385164807134665,0.6382120107495295,-0.0005688254515070268,148.67130713219322,0
2794,559,905,66.89,354.77,0.8485281374238892,0.4416748739181736,0.006475306250014262,-98.13010235415598,1
2795,560,312,94.39,360.9,1.5519342769589481,1.5603061621428265,0.003706637744913377,-99.64440564010808,0
2796,560,511,80.22,395.06,0.9984988733093307,1.4149438027873122,-0.0038255145162458203,-119.38901146631996,0
2797,560,607,75.27,303.91,0.10770329614266073,0.5343979720766967,-0.005484978925182904,-111.80140948636165,0
2798,560,811,59.13,338.98,0.4070626487409508,0.6182470303751554,-0.001996498037437411,152.175903615747,0
2799,560,905,66.89,353.86,0.9099999999999682,0.5132583860792255,0.007158351216105185,-90.0,0
2800,561,312,94.14,359.41,1.5108275877809016,1.5776354162939348,0.0017329254151108309,-99.52466797179031,0
2801,561,511,79.86,394.29,0.8499999999999833,1.3465554068767978,-0.0068388395910514484,-115.0576154183035,0
2802,561,607,75.25,303.92,0.02236067977499027,0.4693659198188313,-0.00650320522578654,153.43494882293828,1
2803,561,811,58.74,339.14,0.4215447781671483,0.5971164388626823,-0.0021130591512473094,157.6937949450964,0
2804,561,905,67.08,352.98,0.9002777349240573,0.586733214214381,0.007347482813515549,-77.8163434140127,0
2805,562,312,93.88,357.98,1.453444185374871,1.5806105965810195,0.00029751802870847666,-100.30484646876619,0
2806,562,511,79.62,393.58,0.7494664769021021,1.264855956626462,-0.008169945025033565,-108.67670173218886,0
2807,562,607,75.25,303.92,0.0,0.40524104165130137,-0.006412487816752993,0.0,1
2808,562,811,58.42,339.33,0.372155881318567,0.5740327732678142,-0.0023083665594868076,149.30027744918593,0
2809,562,905,67.41,352.12,0.92114059730316,0.6617300311760774,0.0074996816961696465,-69.00714662688621,0
2810,563,312,93.6,356.56,1.447342392110466,1.576090020124365,-0.000452057645665449,-101.15465973892823,0
2811,563,511,79.4,392.91,0.7051950084905201,1.1725749660757632,-0.009228099055069893,-108.17801879841946,0
2812,563,607,75.29,304.0,0.08944271909998014,0.3371593439146944,-0.006808169773660699,63.43494882291387,1
2813,563,811,58.07,339.52,0.3982461550347977,0.5452643862127236,-0.002876838705509066,151.5043613817554,0
2814,563,905,67.87,351.41,0.8459905436823619,0.7333290855443126,0.007159905436823521,-57.06130945704329,0
2815,564,312,93.38,355.19,1.3875518008348415,1.5564627516852916,-0.0019627268439073474,-99.1228962053784,0
2816,564,511,79.24,392.26,0.6694027188472181,1.079100151388178,-0.009347481468758523,-103.82865097228036,0
2817,564,607,75.29,304.13,0.12999999999999545,0.28815934391469344,-0.0049000000000000935,90.0,1
2818,564,811,57.69,339.58,0.3847076812334298,0.5158234469506683,-0.0029440939262055264,171.02737338510335,0
2819,564,905,68.42,350.75,0.8591274643497494,0.7891586140663044,0.0055829528521991745,-50.194428907736025,0
2820,565,312,93.15,353.85,1.3595955280891183,1.5303729293025679,-0.0026089822382723725,-99.739445945497,0
2821,565,511,79.07,391.67,0.6140032573203265,0.9838958794865528,-0.009520427190162517,-106.07357416474719,0
2822,565,607,75.29,304.27,0.13999999999998636,0.23512949981521492,-0.005302984409947853,90.0,1
2823,565,811,57.32,339.68,0.38327535793473944,0.485996745898588,-0.0029826701052080296,164.87599269168606,1
2824,565,905,68.97,350.32,0.6981403870282844,0.8127449554438302,0.00235863413775258,-38.01894259317079,0
2825,566,312,92.92,352.65,1.2218428704216067,1.4899626284889176,-0.004041030081365027,-100.85010462979716,0
2826,566,511,78.92,391.15,0.5412023651094271,0.8911930932796672,-0.009270278620688554,-106.09081634885017,0
2827,566,607,75.29,304.4,0.12999999999999545,0.19098932130656848,-0.004414017850864644,90.0,1
2828,566,811,56.95,339.71,0.371214223865407,0.4502004063885917,-0.0035796339509996276,175.36453657310153,1
2829,566,905,69.44,350.06,0.537121960079826,0.8038312782044074,-0.0008913677239422823,-28.950995207466015,0
2830,567,312,92.74,351.49,1.1738824472663048,1.4424266481908452,-0.004753598029807238,-98.82037955202163,0
2831,567,511,78.78,390.68,0.49040799340954094,0.8017817348187298,-0.00894113584609374,-106.58733855692846,0
2832,567,607,75.29,304.49,0.09000000000003183,0.15260789034464622,-0.0038381430961922256,90.0,1
2833,567,811,56.52,339.71,0.4299999999999997,0.4272762074931937,-0.0022924198895397986,180.0,1
2834,567,905,69.78,349.77,0.44687805943010245,0.777497960529157,-0.002633331767525038,-40.46222749209506,0
2835,568,312,92.55,350.51,0.9982484660644537,1.3758543794376783,-0.006657226875316691,-100.97224023781132,0
2836,568,511,78.62,390.27,0.4401136216933298,0.7173368787656655,-0.008444485605306428,-111.31791227545996,0
2837,568,607,75.29,304.56,0.06999999999999318,0.11273572376361003,-0.003987216658103619,90.0,1
2838,568,811,56.16,339.78,0.3667424164178501,0.4073465623426388,-0.0019929645150554955,168.99645914825174,1
2839,568,905,70.09,349.56,0.3744329045369715,0.7341637788758394,-0.004333418165331759,-34.11447294533848,0
2840,569,312,92.42,349.6,0.9192388155424797,1.3023908370443968,-0.007346354239328145,-98.13010235415598,0
2841,569,511,78.51,389.84,0.44384682042344936,0.6502137135505213,-0.006712316521514427,-104.34933204294686,0
2842,569,607,75.29,304.59,0.029999999999972715,0.08095066950175665,-0.0031785054261853378,90.0,1
2843,569,811,55.8,339.79,0.36013886210738294,0.3895088004820304,-0.001783776186060837,178.40885972879784,1
2844,569,905,70.43,349.29,0.43416586692183956,0.6927275518256344,-0.0041436227050205,-38.45370921670381,0
2845,570,312,92.35,348.89,0.7134423592695156,1.2185416452754536,-0.008384919176894323,-95.63068275763557,0
2846,570,511,78.37,389.51,0.358468966578684,0.5862107228774566,-0.006400299067306469,-112.98871680208171,0
2847,570,607,75.29,304.57,0.01999999999998181,0.07218033988748876,-0.0008770329614267893,-90.0,1
2848,570,811,55.38,339.75,0.4219004621945763,0.39099258182739294,0.00014837813453625338,-174.55966796899168,1
2849,570,905,70.76,349.03,0.4201190307520283,0.6437394549008404,-0.0048988096924794,-38.2338251774522,0
2850,571,312,92.28,348.24,0.6537583651472229,1.1328347230120857,-0.008570692226336796,-96.14662565964629,0
2851,571,511,78.27,389.19,0.3352610922848002,0.5347368321059383,-0.005147389077151831,-107.35402463626306,0
2852,571,607,75.34,304.51,0.07810249675906647,0.07775452158589638,0.0005574181698407621,-50.19442890773748,1
2853,571,811,54.98,339.67,0.4079215610874253,0.3896302601194206,-0.00013623217079723472,-168.69006752598216,1
2854,571,905,71.05,348.67,0.4622769732530102,0.5999393787337357,-0.004380007616710468,-51.14662565964408,0
2855,572,312,92.26,347.62,0.6203224967708373,1.0495225541516824,-0.008331216886040327,-91.84761026599422,0
2856,572,511,78.21,388.9,0.29614185789923747,0.48940437020565175,-0.00453324619002865,-101.68936917543881,1
2857,572,607,75.34,304.46,0.05000000000001137,0.08275452158589752,0.0005000000000001143,-90.0,1
2858,572,811,54.57,339.63,0.4119465984809182,0.3936093318356558,0.0003979071716235183,-174.42780219603333,1
2859,572,905,71.42,348.25,0.5597320787662761,0.5637985268800473,-0.0036140851853688426,-48.621484704118075,0
2860,573,312,92.31,347.17,0.4527692569068592,0.9500652406313217,-0.00994573135203607,-83.6598082540903,0
2861,573,511,78.21,388.65,0.25,0.44388486935659976,-0.004551950084905198,-90.0,1
2862,573,607,75.32,304.51,0.05385164807135939,0.07919541448303545,-0.0003559107102862072,111.80140948635744,1
2863,573,811,54.16,339.53,0.42201895692019287,0.39598661202419533,0.00023772801885395544,-166.2930389959173,1
2864,573,905,71.75,347.74,0.6074537019394891,0.53994484270576,-0.0023853684174287237,-57.09475707701177,0
2865,574,312,92.39,346.83,0.3492849839314902,0.8462385589409864,-0.010382668169033526,-76.75948008481426,0
2866,574,511,78.19,388.42,0.23086792761226504,0.40003139023310447,-0.00438534791234953,-94.96974072811015,1
2867,574,607,75.27,304.61,0.11180339887500855,0.07737575437053676,-0.00018196601124986916,116.56505117707148,1
2868,574,811,53.81,339.3,0.4188078318274125,0.3993966270835936,0.00034100150593982526,-146.6893691754432,1
2869,574,905,72.14,347.16,0.6989277502002492,0.52392487129081,-0.001601997141495004,-56.08256946302889,0
2870,575,312,92.4,346.55,0.2801785145224109,0.7382968575843158,-0.010794170135667058,-87.95459151111153,0
2871,575,511,78.19,388.21,0.21000000000003638,0.3596310645010755,-0.0040400325732028956,-90.0,1
2872,575,607,75.21,304.66,0.07810249675907557,0.07118600404644568,-0.0006189750324091081,140.19442890772947,1
2873,575,811,53.46,339.14,0.38483762809788885,0.39955285409990854,1.5622701631495817e-05,-155.43282867939539,1
2874,575,905,72.67,346.49,0.854283325366955,0.539539165124677,0.0015614293833867033,-51.6544250460072,0
2875,576,312,92.38,346.34,0.21095023109732705,0.637207593651888,-0.01010892639324279,-95.44033203100733,0
2876,576,511,78.28,388.0,0.22847319317589979,0.3283581473077228,-0.0031272917193352736,-66.801409486349,1
2877,576,607,75.17,304.7,0.05656854249489245,0.06384285829593538,-0.0007343145750510302,135.00000000002035,1
2878,576,811,53.24,338.87,0.34828149534534514,0.39725958124790234,-0.00022932728520062007,-129.17365797044596,1
2879,576,905,73.28,345.7,0.998098191562349,0.5856367882729293,0.004609762314825227,-52.326406660170285,0
2880,577,312,92.33,346.13,0.21587033144920847,0.5414063820701782,-0.009580121158170973,-103.39249775375163,0
2881,577,511,78.28,387.87,0.12999999999999545,0.2923173479667682,-0.0036040799340954555,-90.0,1
2882,577,607,75.09,304.8,0.12806248474867366,0.06764910677079956,0.0003806248474864188,128.65980825408315,1
2883,577,811,53.05,338.54,0.380788655293184,0.39233844677722074,-0.0004921134470681598,-119.93151184050963,1
2884,577,905,74.0,344.88,1.0912378292562934,0.6500727652555484,0.006443597698261905,-48.715289105428575,0
2885,578,312,92.27,345.96,0.18027756377321522,0.45960929184105437,-0.008179709022912384,-109.44003482817519,1
2886,578,511,78.26,387.7,0.17117242768625224,0.26542322856606043,-0.0026894119400707795,-96.709836807755,1
2887,578,607,74.98,304.92,0.16278820596100002,0.07692792736690024,0.0009278820596100676,132.51044707799963,1
2888,578,811,52.97,338.14,0.4079215610874559,0.39645636124418127,0.0004117914466960526,-101.30993247401904,1
2889,578,905,74.75,343.99,1.1638728452885116,0.7290167593307024,0.007894399407515407,-49.8792737830063,0
2890,579,312,92.19,345.81,0.16999999999997914,0.38468541028680436,-0.007492388155425,-118.07248693585608,1
2891,579,511,78.22,387.64,0.07211102550928515,0.228249649074644,-0.003717357949141642,-123.69006752598294,1
2892,579,607,74.85,304.96,0.13601470508735297,0.08752939787563827,0.0010601470508738026,162.89727103096348,1
2893,579,811,52.91,337.79,0.35510561809126084,0.3959530368425691,-5.0332440161215966e-05,-99.7275785514029,1
2894,579,905,75.52,343.09,1.1844407963254455,0.8040442522710631,0.007502749294036071,-49.45117400288779,0
2895,580,312,92.1,345.73,0.12041594578791492,0.32538276893864426,-0.00593026413481601,-138.36646066343656,1
2896,580,511,78.15,387.6,0.08062257748296152,0.20046501016507173,-0.002778463890957228,-150.2551187030778,1
2897,580,607,74.66,305.07,0.21954498400100633,0.10748389627574073,0.0019954498400102465,149.93141717813418,1
2898,580,811,53.0,337.29,0.5080354318352222,0.4045665338066337,0.0008613496964064605,-79.79602627826793,1
2899,580,905,76.31,342.23,1.1677756633874228,0.8788099155346025,0.007476566326353939,-47.42927332349831,0
2900,581,312,92.01,345.61,0.14999999999999716,0.2750069324239217,-0.005037583651472255,-126.86989764583969,1
2901,581,511,78.07,387.68,0.11313708498984519,0.17825260943557622,-0.002221240072949551,135.00000000001017,1
2902,581,607,74.51,305.24,0.22671568097509898,0.12234521469734398,0.0014861318421603251,131.42366562499836,1
2903,581,811,53.16,336.81,0.5059644256269569,0.4143708202605868,0.0009804286453953092,-71.56505117707901,1
2904,581,905,77.18,341.38,1.2163058825805484,0.9542128064673564,0.007540289093275388,-44.333800029817475,0
2905,582,312,91.93,345.52,0.12041594578794561,0.22501627732563256,-0.004999065509828915,-131.63353933655952,1
2906,582,511,77.99,387.73,0.09433981132057062,0.15807240477770954,-0.0020180204657866685,147.99461679191012,1
2907,582,607,74.4,305.33,0.14212670403550268,0.1315578851008931,0.0009212670403549131,140.71059313750732,1
2908,582,811,53.38,336.38,0.48301138702934165,0.4214772991154291,0.000710647885484228,-62.90444750624794,1
